Source;Target
16536.0;15469.0
16536.0;15551.0
16536.0;15623.0
16536.0;15714.0
16536.0;16116.0
16536.0;16222.0
16536.0;16449.0
16536.0;16510.0
16536.0;16952.0
16536.0;17119.0
16536.0;17134.0
16536.0;17181.0
16536.0;17239.0
16536.0;17520.0
16536.0;17712.0
16536.0;18190.0
16536.0;18216.0
16952.0;13151.0
16952.0;13226.0
16952.0;13255.0
16952.0;13405.0
16952.0;13453.0
16952.0;13887.0
16952.0;14238.0
16952.0;14474.0
16952.0;14600.0
16952.0;14619.0
16952.0;14633.0
16952.0;14658.0
16952.0;14778.0
16952.0;14950.0
16952.0;15071.0
16952.0;15120.0
16952.0;15257.0
16952.0;15469.0
16952.0;15551.0
16952.0;15623.0
16952.0;15714.0
16952.0;16116.0
16952.0;16222.0
16952.0;16449.0
16952.0;16510.0
16952.0;16536.0
16952.0;17119.0
16952.0;17134.0
16952.0;17181.0
16952.0;17239.0
16952.0;17520.0
16952.0;17712.0
16952.0;18190.0
16952.0;18216.0
17119.0;13151.0
17119.0;13226.0
17119.0;13255.0
17119.0;13405.0
17119.0;13453.0
17119.0;13887.0
17119.0;14238.0
17119.0;14474.0
17119.0;14600.0
17119.0;14619.0
17119.0;14633.0
17119.0;14658.0
17119.0;14778.0
17119.0;14950.0
17119.0;15071.0
17119.0;15120.0
17119.0;15257.0
17119.0;15469.0
17119.0;15551.0
17119.0;15623.0
17119.0;15714.0
17119.0;16116.0
17119.0;16222.0
17119.0;16449.0
17119.0;16510.0
17119.0;16536.0
17119.0;16952.0
17119.0;17134.0
17119.0;17181.0
17119.0;17239.0
17119.0;17520.0
17119.0;17712.0
17119.0;18190.0
17119.0;18216.0
17134.0;13151.0
17134.0;13226.0
17134.0;13255.0
17134.0;13405.0
17134.0;13453.0
17134.0;13887.0
17134.0;14238.0
17134.0;14474.0
17134.0;14600.0
17134.0;14619.0
17134.0;14633.0
17134.0;14658.0
17134.0;14778.0
17134.0;14950.0
17134.0;15071.0
17134.0;15120.0
17134.0;15257.0
17134.0;15469.0
17134.0;15551.0
17134.0;15623.0
17134.0;15714.0
17134.0;16116.0
17134.0;16222.0
17134.0;16449.0
17134.0;16510.0
17134.0;16536.0
17134.0;16952.0
17134.0;17119.0
17134.0;17181.0
17134.0;17239.0
17134.0;17520.0
17134.0;17712.0
17134.0;18190.0
17134.0;18216.0
17181.0;13151.0
17181.0;13226.0
17181.0;13255.0
17181.0;13405.0
17181.0;13453.0
17181.0;13887.0
17181.0;14238.0
17181.0;14474.0
17181.0;14600.0
17181.0;14619.0
17181.0;14633.0
17181.0;14658.0
17181.0;14778.0
17181.0;14950.0
17181.0;15071.0
17181.0;15120.0
17181.0;15257.0
17181.0;15469.0
17181.0;15551.0
17181.0;15623.0
17181.0;15714.0
17181.0;16116.0
17181.0;16222.0
17181.0;16449.0
17181.0;16510.0
17181.0;16536.0
17181.0;16952.0
17181.0;17119.0
17181.0;17134.0
17181.0;17239.0
17181.0;17520.0
17181.0;17712.0
17181.0;18190.0
17181.0;18216.0
17239.0;13151.0
17239.0;13226.0
17239.0;13255.0
17239.0;13405.0
17239.0;13453.0
17239.0;13887.0
17239.0;14238.0
17239.0;14474.0
17239.0;14600.0
17239.0;14619.0
17239.0;14633.0
17239.0;14658.0
17239.0;14778.0
17239.0;14950.0
17239.0;15071.0
17239.0;15120.0
17239.0;15257.0
17239.0;15469.0
17239.0;15551.0
17239.0;15623.0
17239.0;15714.0
17239.0;16116.0
17239.0;16222.0
17239.0;16449.0
17239.0;16510.0
17239.0;16536.0
17239.0;16952.0
17239.0;17119.0
17239.0;17134.0
17239.0;17181.0
17239.0;17520.0
17239.0;17712.0
17239.0;18190.0
17239.0;18216.0
17520.0;13151.0
17520.0;13226.0
17520.0;13255.0
17520.0;13405.0
17520.0;13453.0
17520.0;13887.0
17520.0;14238.0
17520.0;14474.0
17520.0;14600.0
17520.0;14619.0
17520.0;14633.0
17520.0;14658.0
17520.0;14778.0
17520.0;14950.0
17520.0;15071.0
17520.0;15120.0
17520.0;15257.0
17520.0;15469.0
17520.0;15551.0
17520.0;15623.0
17520.0;15714.0
17520.0;16116.0
17520.0;16222.0
17520.0;16449.0
17520.0;16510.0
17520.0;16536.0
17520.0;16952.0
17520.0;17119.0
17520.0;17134.0
17520.0;17181.0
17520.0;17239.0
17520.0;17712.0
17520.0;18190.0
17520.0;18216.0
17712.0;13151.0
17712.0;13226.0
17712.0;13255.0
17712.0;13405.0
17712.0;13453.0
17712.0;13887.0
17712.0;14238.0
17712.0;14474.0
17712.0;14600.0
17712.0;14619.0
17712.0;14633.0
17712.0;14658.0
17712.0;14778.0
17712.0;14950.0
17712.0;15071.0
17712.0;15120.0
17712.0;15257.0
17712.0;15469.0
17712.0;15551.0
17712.0;15623.0
17712.0;15714.0
17712.0;16116.0
17712.0;16222.0
17712.0;16449.0
17712.0;16510.0
17712.0;16536.0
17712.0;16952.0
17712.0;17119.0
17712.0;17134.0
17712.0;17181.0
17712.0;17239.0
17712.0;17520.0
17712.0;18190.0
17712.0;18216.0
18190.0;13151.0
18190.0;13226.0
18190.0;13255.0
18190.0;13405.0
18190.0;13453.0
18190.0;13887.0
18190.0;14238.0
18190.0;14474.0
18190.0;14600.0
18190.0;14619.0
18190.0;14633.0
18190.0;14658.0
18190.0;14778.0
18190.0;14950.0
18190.0;15071.0
18190.0;15120.0
18190.0;15257.0
18190.0;15469.0
18190.0;15551.0
18190.0;15623.0
18190.0;15714.0
18190.0;16116.0
18190.0;16222.0
18190.0;16449.0
18190.0;16510.0
18190.0;16536.0
18190.0;16952.0
18190.0;17119.0
18190.0;17134.0
18190.0;17181.0
18190.0;17239.0
18190.0;17520.0
18190.0;17712.0
18190.0;18216.0
18216.0;13151.0
18216.0;13226.0
18216.0;13255.0
18216.0;13405.0
18216.0;13453.0
18216.0;13887.0
18216.0;14238.0
18216.0;14474.0
18216.0;14600.0
18216.0;14619.0
18216.0;14633.0
18216.0;14658.0
18216.0;14778.0
18216.0;14950.0
18216.0;15071.0
18216.0;15120.0
18216.0;15257.0
18216.0;15469.0
18216.0;15551.0
18216.0;15623.0
18216.0;15714.0
18216.0;16116.0
18216.0;16222.0
18216.0;16449.0
18216.0;16510.0
18216.0;16536.0
18216.0;16952.0
18216.0;17119.0
18216.0;17134.0
18216.0;17181.0
18216.0;17239.0
18216.0;17520.0
18216.0;17712.0
18216.0;18190.0
13151.0;16116.0
13151.0;16526.0
13151.0;17321.0
16116.0;13151.0
16116.0;16526.0
16116.0;17321.0
16526.0;13151.0
16526.0;16116.0
16526.0;17321.0
17321.0;13151.0
17321.0;16116.0
17321.0;16526.0
13151.0;13453.0
13151.0;14512.0
13151.0;14747.0
13151.0;16116.0
13151.0;18071.0
13453.0;13151.0
13453.0;14512.0
13453.0;14747.0
13453.0;16116.0
13453.0;18071.0
14512.0;13151.0
14512.0;13453.0
14512.0;14747.0
14512.0;16116.0
14512.0;18071.0
14747.0;13151.0
14747.0;13453.0
14747.0;14512.0
14747.0;16116.0
14747.0;18071.0
16116.0;13151.0
16116.0;13453.0
16116.0;14512.0
16116.0;14747.0
16116.0;18071.0
18071.0;13151.0
18071.0;13453.0
18071.0;14512.0
18071.0;14747.0
18071.0;16116.0
13151.0;13261.0
13151.0;13484.0
13151.0;13544.0
13151.0;13699.0
13151.0;14036.0
13151.0;14474.0
13151.0;14795.0
13151.0;16339.0
13151.0;16425.0
13151.0;16614.0
13151.0;16781.0
13151.0;16921.0
13151.0;16926.0
13151.0;17374.0
13151.0;17438.0
13151.0;17531.0
13151.0;17771.0
13151.0;18114.0
13261.0;13151.0
13261.0;13484.0
13261.0;13544.0
13261.0;13699.0
13261.0;14036.0
13261.0;14474.0
13261.0;14795.0
13261.0;16339.0
13261.0;16425.0
13261.0;16614.0
13261.0;16781.0
13261.0;16921.0
13261.0;16926.0
13261.0;17374.0
13261.0;17438.0
13261.0;17531.0
13261.0;17771.0
13261.0;18114.0
13484.0;13151.0
13484.0;13261.0
13484.0;13544.0
13484.0;13699.0
13484.0;14036.0
13484.0;14474.0
13484.0;14795.0
13484.0;16339.0
13484.0;16425.0
13484.0;16614.0
13484.0;16781.0
13484.0;16921.0
13484.0;16926.0
13484.0;17374.0
13484.0;17438.0
13484.0;17531.0
13484.0;17771.0
13484.0;18114.0
13544.0;13151.0
13544.0;13261.0
13544.0;13484.0
13544.0;13699.0
13544.0;14036.0
13544.0;14474.0
13544.0;14795.0
13544.0;16339.0
13544.0;16425.0
13544.0;16614.0
13544.0;16781.0
13544.0;16921.0
13544.0;16926.0
13544.0;17374.0
13544.0;17438.0
13544.0;17531.0
13544.0;17771.0
13544.0;18114.0
13699.0;13151.0
13699.0;13261.0
13699.0;13484.0
13699.0;13544.0
13699.0;14036.0
13699.0;14474.0
13699.0;14795.0
13699.0;16339.0
13699.0;16425.0
13699.0;16614.0
13699.0;16781.0
13699.0;16921.0
13699.0;16926.0
13699.0;17374.0
13699.0;17438.0
13699.0;17531.0
13699.0;17771.0
13699.0;18114.0
14036.0;13151.0
14036.0;13261.0
14036.0;13484.0
14036.0;13544.0
14036.0;13699.0
14036.0;14474.0
14036.0;14795.0
14036.0;16339.0
14036.0;16425.0
14036.0;16614.0
14036.0;16781.0
14036.0;16921.0
14036.0;16926.0
14036.0;17374.0
14036.0;17438.0
14036.0;17531.0
14036.0;17771.0
14036.0;18114.0
14474.0;13151.0
14474.0;13261.0
14474.0;13484.0
14474.0;13544.0
14474.0;13699.0
14474.0;14036.0
14474.0;14795.0
14474.0;16339.0
14474.0;16425.0
14474.0;16614.0
14474.0;16781.0
14474.0;16921.0
14474.0;16926.0
14474.0;17374.0
14474.0;17438.0
14474.0;17531.0
14474.0;17771.0
14474.0;18114.0
14795.0;13151.0
14795.0;13261.0
14795.0;13484.0
14795.0;13544.0
14795.0;13699.0
14795.0;14036.0
14795.0;14474.0
14795.0;16339.0
14795.0;16425.0
14795.0;16614.0
14795.0;16781.0
14795.0;16921.0
14795.0;16926.0
14795.0;17374.0
14795.0;17438.0
14795.0;17531.0
14795.0;17771.0
14795.0;18114.0
16339.0;13151.0
16339.0;13261.0
16339.0;13484.0
16339.0;13544.0
16339.0;13699.0
16339.0;14036.0
16339.0;14474.0
16339.0;14795.0
16339.0;16425.0
16339.0;16614.0
16339.0;16781.0
16339.0;16921.0
16339.0;16926.0
16339.0;17374.0
16339.0;17438.0
16339.0;17531.0
16339.0;17771.0
16339.0;18114.0
16425.0;13151.0
16425.0;13261.0
16425.0;13484.0
16425.0;13544.0
16425.0;13699.0
16425.0;14036.0
16425.0;14474.0
16425.0;14795.0
16425.0;16339.0
16425.0;16614.0
16425.0;16781.0
16425.0;16921.0
16425.0;16926.0
16425.0;17374.0
16425.0;17438.0
16425.0;17531.0
16425.0;17771.0
16425.0;18114.0
16614.0;13151.0
16614.0;13261.0
16614.0;13484.0
16614.0;13544.0
16614.0;13699.0
16614.0;14036.0
16614.0;14474.0
16614.0;14795.0
16614.0;16339.0
16614.0;16425.0
16614.0;16781.0
16614.0;16921.0
16614.0;16926.0
16614.0;17374.0
16614.0;17438.0
16614.0;17531.0
16614.0;17771.0
16614.0;18114.0
16781.0;13151.0
16781.0;13261.0
16781.0;13484.0
16781.0;13544.0
16781.0;13699.0
16781.0;14036.0
16781.0;14474.0
16781.0;14795.0
16781.0;16339.0
16781.0;16425.0
16781.0;16614.0
16781.0;16921.0
16781.0;16926.0
16781.0;17374.0
16781.0;17438.0
16781.0;17531.0
16781.0;17771.0
16781.0;18114.0
16921.0;13151.0
16921.0;13261.0
16921.0;13484.0
16921.0;13544.0
16921.0;13699.0
16921.0;14036.0
16921.0;14474.0
16921.0;14795.0
16921.0;16339.0
16921.0;16425.0
16921.0;16614.0
16921.0;16781.0
16921.0;16926.0
16921.0;17374.0
16921.0;17438.0
16921.0;17531.0
16921.0;17771.0
16921.0;18114.0
16926.0;13151.0
16926.0;13261.0
16926.0;13484.0
16926.0;13544.0
16926.0;13699.0
16926.0;14036.0
16926.0;14474.0
16926.0;14795.0
16926.0;16339.0
16926.0;16425.0
16926.0;16614.0
16926.0;16781.0
16926.0;16921.0
16926.0;17374.0
16926.0;17438.0
16926.0;17531.0
16926.0;17771.0
16926.0;18114.0
17374.0;13151.0
17374.0;13261.0
17374.0;13484.0
17374.0;13544.0
17374.0;13699.0
17374.0;14036.0
17374.0;14474.0
17374.0;14795.0
17374.0;16339.0
17374.0;16425.0
17374.0;16614.0
17374.0;16781.0
17374.0;16921.0
17374.0;16926.0
17374.0;17438.0
17374.0;17531.0
17374.0;17771.0
17374.0;18114.0
17438.0;13151.0
17438.0;13261.0
17438.0;13484.0
17438.0;13544.0
17438.0;13699.0
17438.0;14036.0
17438.0;14474.0
17438.0;14795.0
17438.0;16339.0
17438.0;16425.0
17438.0;16614.0
17438.0;16781.0
17438.0;16921.0
17438.0;16926.0
17438.0;17374.0
17438.0;17531.0
17438.0;17771.0
17438.0;18114.0
17531.0;13151.0
17531.0;13261.0
17531.0;13484.0
17531.0;13544.0
17531.0;13699.0
17531.0;14036.0
17531.0;14474.0
17531.0;14795.0
17531.0;16339.0
17531.0;16425.0
17531.0;16614.0
17531.0;16781.0
17531.0;16921.0
17531.0;16926.0
17531.0;17374.0
17531.0;17438.0
17531.0;17771.0
17531.0;18114.0
17771.0;13151.0
17771.0;13261.0
17771.0;13484.0
17771.0;13544.0
17771.0;13699.0
17771.0;14036.0
17771.0;14474.0
17771.0;14795.0
17771.0;16339.0
17771.0;16425.0
17771.0;16614.0
17771.0;16781.0
17771.0;16921.0
17771.0;16926.0
17771.0;17374.0
17771.0;17438.0
17771.0;17531.0
17771.0;18114.0
18114.0;13151.0
18114.0;13261.0
18114.0;13484.0
18114.0;13544.0
18114.0;13699.0
18114.0;14036.0
18114.0;14474.0
18114.0;14795.0
18114.0;16339.0
18114.0;16425.0
18114.0;16614.0
18114.0;16781.0
18114.0;16921.0
18114.0;16926.0
18114.0;17374.0
18114.0;17438.0
18114.0;17531.0
18114.0;17771.0
13151.0;13187.0
13151.0;13276.0
13151.0;13358.0
13151.0;13455.0
13151.0;13603.0
13151.0;13607.0
13151.0;13885.0
13151.0;13962.0
13151.0;14208.0
13151.0;14656.0
13151.0;14658.0
13151.0;14908.0
13151.0;15068.0
13151.0;15165.0
13151.0;15221.0
13151.0;15307.0
13151.0;15343.0
13151.0;15636.0
13151.0;15655.0
13151.0;15699.0
13151.0;16056.0
13151.0;16208.0
13151.0;16275.0
13151.0;16485.0
13151.0;16536.0
13151.0;16781.0
13151.0;16971.0
13151.0;17138.0
13151.0;17614.0
13151.0;17691.0
13151.0;17742.0
13151.0;18009.0
13187.0;13151.0
13187.0;13276.0
13187.0;13358.0
13187.0;13455.0
13187.0;13603.0
13187.0;13607.0
13187.0;13885.0
13187.0;13962.0
13187.0;14208.0
13187.0;14656.0
13187.0;14658.0
13187.0;14908.0
13187.0;15068.0
13187.0;15165.0
13187.0;15221.0
13187.0;15307.0
13187.0;15343.0
13187.0;15636.0
13187.0;15655.0
13187.0;15699.0
13187.0;16056.0
13187.0;16208.0
13187.0;16275.0
13187.0;16485.0
13187.0;16536.0
13187.0;16781.0
13187.0;16971.0
13187.0;17138.0
13187.0;17614.0
13187.0;17691.0
13187.0;17742.0
13187.0;18009.0
13276.0;13151.0
13276.0;13187.0
13276.0;13358.0
13276.0;13455.0
13276.0;13603.0
13276.0;13607.0
13276.0;13885.0
13276.0;13962.0
13276.0;14208.0
13276.0;14656.0
13276.0;14658.0
13276.0;14908.0
13276.0;15068.0
13276.0;15165.0
13276.0;15221.0
13276.0;15307.0
13276.0;15343.0
13276.0;15636.0
13276.0;15655.0
13276.0;15699.0
13276.0;16056.0
13276.0;16208.0
13276.0;16275.0
13276.0;16485.0
13276.0;16536.0
13276.0;16781.0
13276.0;16971.0
13276.0;17138.0
13276.0;17614.0
13276.0;17691.0
13276.0;17742.0
13276.0;18009.0
13358.0;13151.0
13358.0;13187.0
13358.0;13276.0
13358.0;13455.0
13358.0;13603.0
13358.0;13607.0
13358.0;13885.0
13358.0;13962.0
13358.0;14208.0
13358.0;14656.0
13358.0;14658.0
13358.0;14908.0
13358.0;15068.0
13358.0;15165.0
13358.0;15221.0
13358.0;15307.0
13358.0;15343.0
13358.0;15636.0
13358.0;15655.0
13358.0;15699.0
13358.0;16056.0
13358.0;16208.0
13358.0;16275.0
13358.0;16485.0
13358.0;16536.0
13358.0;16781.0
13358.0;16971.0
13358.0;17138.0
13358.0;17614.0
13358.0;17691.0
13358.0;17742.0
13358.0;18009.0
13455.0;13151.0
13455.0;13187.0
13455.0;13276.0
13455.0;13358.0
13455.0;13603.0
13455.0;13607.0
13455.0;13885.0
13455.0;13962.0
13455.0;14208.0
13455.0;14656.0
13455.0;14658.0
13455.0;14908.0
13455.0;15068.0
13455.0;15165.0
13455.0;15221.0
13455.0;15307.0
13455.0;15343.0
13455.0;15636.0
13455.0;15655.0
13455.0;15699.0
13455.0;16056.0
13455.0;16208.0
13455.0;16275.0
13455.0;16485.0
13455.0;16536.0
13455.0;16781.0
13455.0;16971.0
13455.0;17138.0
13455.0;17614.0
13455.0;17691.0
13455.0;17742.0
13455.0;18009.0
13603.0;13151.0
13603.0;13187.0
13603.0;13276.0
13603.0;13358.0
13603.0;13455.0
13603.0;13607.0
13603.0;13885.0
13603.0;13962.0
13603.0;14208.0
13603.0;14656.0
13603.0;14658.0
13603.0;14908.0
13603.0;15068.0
13603.0;15165.0
13603.0;15221.0
13603.0;15307.0
13603.0;15343.0
13603.0;15636.0
13603.0;15655.0
13603.0;15699.0
13603.0;16056.0
13603.0;16208.0
13603.0;16275.0
13603.0;16485.0
13603.0;16536.0
13603.0;16781.0
13603.0;16971.0
13603.0;17138.0
13603.0;17614.0
13603.0;17691.0
13603.0;17742.0
13603.0;18009.0
13607.0;13151.0
13607.0;13187.0
13607.0;13276.0
13607.0;13358.0
13607.0;13455.0
13607.0;13603.0
13607.0;13885.0
13607.0;13962.0
13607.0;14208.0
13607.0;14656.0
13607.0;14658.0
13607.0;14908.0
13607.0;15068.0
13607.0;15165.0
13607.0;15221.0
13607.0;15307.0
13607.0;15343.0
13607.0;15636.0
13607.0;15655.0
13607.0;15699.0
13607.0;16056.0
13607.0;16208.0
13607.0;16275.0
13607.0;16485.0
13607.0;16536.0
13607.0;16781.0
13607.0;16971.0
13607.0;17138.0
13607.0;17614.0
13607.0;17691.0
13607.0;17742.0
13607.0;18009.0
13885.0;13151.0
13885.0;13187.0
13885.0;13276.0
13885.0;13358.0
13885.0;13455.0
13885.0;13603.0
13885.0;13607.0
13885.0;13962.0
13885.0;14208.0
13885.0;14656.0
13885.0;14658.0
13885.0;14908.0
13885.0;15068.0
13885.0;15165.0
13885.0;15221.0
13885.0;15307.0
13885.0;15343.0
13885.0;15636.0
13885.0;15655.0
13885.0;15699.0
13885.0;16056.0
13885.0;16208.0
13885.0;16275.0
13885.0;16485.0
13885.0;16536.0
13885.0;16781.0
13885.0;16971.0
13885.0;17138.0
13885.0;17614.0
13885.0;17691.0
13885.0;17742.0
13885.0;18009.0
13962.0;13151.0
13962.0;13187.0
13962.0;13276.0
13962.0;13358.0
13962.0;13455.0
13962.0;13603.0
13962.0;13607.0
13962.0;13885.0
13962.0;14208.0
13962.0;14656.0
13962.0;14658.0
13962.0;14908.0
13962.0;15068.0
13962.0;15165.0
13962.0;15221.0
13962.0;15307.0
13962.0;15343.0
13962.0;15636.0
13962.0;15655.0
13962.0;15699.0
13962.0;16056.0
13962.0;16208.0
13962.0;16275.0
13962.0;16485.0
13962.0;16536.0
13962.0;16781.0
13962.0;16971.0
13962.0;17138.0
13962.0;17614.0
13962.0;17691.0
13962.0;17742.0
13962.0;18009.0
14208.0;13151.0
14208.0;13187.0
14208.0;13276.0
14208.0;13358.0
14208.0;13455.0
14208.0;13603.0
14208.0;13607.0
14208.0;13885.0
14208.0;13962.0
14208.0;14656.0
14208.0;14658.0
14208.0;14908.0
14208.0;15068.0
14208.0;15165.0
14208.0;15221.0
14208.0;15307.0
14208.0;15343.0
14208.0;15636.0
14208.0;15655.0
14208.0;15699.0
14208.0;16056.0
14208.0;16208.0
14208.0;16275.0
14208.0;16485.0
14208.0;16536.0
14208.0;16781.0
14208.0;16971.0
14208.0;17138.0
14208.0;17614.0
14208.0;17691.0
14208.0;17742.0
14208.0;18009.0
14656.0;13151.0
14656.0;13187.0
14656.0;13276.0
14656.0;13358.0
14656.0;13455.0
14656.0;13603.0
14656.0;13607.0
14656.0;13885.0
14656.0;13962.0
14656.0;14208.0
14656.0;14658.0
14656.0;14908.0
14656.0;15068.0
14656.0;15165.0
14656.0;15221.0
14656.0;15307.0
14656.0;15343.0
14656.0;15636.0
14656.0;15655.0
14656.0;15699.0
14656.0;16056.0
14656.0;16208.0
14656.0;16275.0
14656.0;16485.0
14656.0;16536.0
14656.0;16781.0
14656.0;16971.0
14656.0;17138.0
14656.0;17614.0
14656.0;17691.0
14656.0;17742.0
14656.0;18009.0
14658.0;13151.0
14658.0;13187.0
14658.0;13276.0
14658.0;13358.0
14658.0;13455.0
14658.0;13603.0
14658.0;13607.0
14658.0;13885.0
14658.0;13962.0
14658.0;14208.0
14658.0;14656.0
14658.0;14908.0
14658.0;15068.0
14658.0;15165.0
14658.0;15221.0
14658.0;15307.0
14658.0;15343.0
14658.0;15636.0
14658.0;15655.0
14658.0;15699.0
14658.0;16056.0
14658.0;16208.0
14658.0;16275.0
14658.0;16485.0
14658.0;16536.0
14658.0;16781.0
14658.0;16971.0
14658.0;17138.0
14658.0;17614.0
14658.0;17691.0
14658.0;17742.0
14658.0;18009.0
14908.0;13151.0
14908.0;13187.0
14908.0;13276.0
14908.0;13358.0
14908.0;13455.0
14908.0;13603.0
14908.0;13607.0
14908.0;13885.0
14908.0;13962.0
14908.0;14208.0
14908.0;14656.0
14908.0;14658.0
14908.0;15068.0
14908.0;15165.0
14908.0;15221.0
14908.0;15307.0
14908.0;15343.0
14908.0;15636.0
14908.0;15655.0
14908.0;15699.0
14908.0;16056.0
14908.0;16208.0
14908.0;16275.0
14908.0;16485.0
14908.0;16536.0
14908.0;16781.0
14908.0;16971.0
14908.0;17138.0
14908.0;17614.0
14908.0;17691.0
14908.0;17742.0
14908.0;18009.0
15068.0;13151.0
15068.0;13187.0
15068.0;13276.0
15068.0;13358.0
15068.0;13455.0
15068.0;13603.0
15068.0;13607.0
15068.0;13885.0
15068.0;13962.0
15068.0;14208.0
15068.0;14656.0
15068.0;14658.0
15068.0;14908.0
15068.0;15165.0
15068.0;15221.0
15068.0;15307.0
15068.0;15343.0
15068.0;15636.0
15068.0;15655.0
15068.0;15699.0
15068.0;16056.0
15068.0;16208.0
15068.0;16275.0
15068.0;16485.0
15068.0;16536.0
15068.0;16781.0
15068.0;16971.0
15068.0;17138.0
15068.0;17614.0
15068.0;17691.0
15068.0;17742.0
15068.0;18009.0
15165.0;13151.0
15165.0;13187.0
15165.0;13276.0
15165.0;13358.0
15165.0;13455.0
15165.0;13603.0
15165.0;13607.0
15165.0;13885.0
15165.0;13962.0
15165.0;14208.0
15165.0;14656.0
15165.0;14658.0
15165.0;14908.0
15165.0;15068.0
15165.0;15221.0
15165.0;15307.0
15165.0;15343.0
15165.0;15636.0
15165.0;15655.0
15165.0;15699.0
15165.0;16056.0
15165.0;16208.0
15165.0;16275.0
15165.0;16485.0
15165.0;16536.0
15165.0;16781.0
15165.0;16971.0
15165.0;17138.0
15165.0;17614.0
15165.0;17691.0
15165.0;17742.0
15165.0;18009.0
15221.0;13151.0
15221.0;13187.0
15221.0;13276.0
15221.0;13358.0
15221.0;13455.0
15221.0;13603.0
15221.0;13607.0
15221.0;13885.0
15221.0;13962.0
15221.0;14208.0
15221.0;14656.0
15221.0;14658.0
15221.0;14908.0
15221.0;15068.0
15221.0;15165.0
15221.0;15307.0
15221.0;15343.0
15221.0;15636.0
15221.0;15655.0
15221.0;15699.0
15221.0;16056.0
15221.0;16208.0
15221.0;16275.0
15221.0;16485.0
15221.0;16536.0
15221.0;16781.0
15221.0;16971.0
15221.0;17138.0
15221.0;17614.0
15221.0;17691.0
15221.0;17742.0
15221.0;18009.0
15307.0;13151.0
15307.0;13187.0
15307.0;13276.0
15307.0;13358.0
15307.0;13455.0
15307.0;13603.0
15307.0;13607.0
15307.0;13885.0
15307.0;13962.0
15307.0;14208.0
15307.0;14656.0
15307.0;14658.0
15307.0;14908.0
15307.0;15068.0
15307.0;15165.0
15307.0;15221.0
15307.0;15343.0
15307.0;15636.0
15307.0;15655.0
15307.0;15699.0
15307.0;16056.0
15307.0;16208.0
15307.0;16275.0
15307.0;16485.0
15307.0;16536.0
15307.0;16781.0
15307.0;16971.0
15307.0;17138.0
15307.0;17614.0
15307.0;17691.0
15307.0;17742.0
15307.0;18009.0
15343.0;13151.0
15343.0;13187.0
15343.0;13276.0
15343.0;13358.0
15343.0;13455.0
15343.0;13603.0
15343.0;13607.0
15343.0;13885.0
15343.0;13962.0
15343.0;14208.0
15343.0;14656.0
15343.0;14658.0
15343.0;14908.0
15343.0;15068.0
15343.0;15165.0
15343.0;15221.0
15343.0;15307.0
15343.0;15636.0
15343.0;15655.0
15343.0;15699.0
15343.0;16056.0
15343.0;16208.0
15343.0;16275.0
15343.0;16485.0
15343.0;16536.0
15343.0;16781.0
15343.0;16971.0
15343.0;17138.0
15343.0;17614.0
15343.0;17691.0
15343.0;17742.0
15343.0;18009.0
15636.0;13151.0
15636.0;13187.0
15636.0;13276.0
15636.0;13358.0
15636.0;13455.0
15636.0;13603.0
15636.0;13607.0
15636.0;13885.0
15636.0;13962.0
15636.0;14208.0
15636.0;14656.0
15636.0;14658.0
15636.0;14908.0
15636.0;15068.0
15636.0;15165.0
15636.0;15221.0
15636.0;15307.0
15636.0;15343.0
15636.0;15655.0
15636.0;15699.0
15636.0;16056.0
15636.0;16208.0
15636.0;16275.0
15636.0;16485.0
15636.0;16536.0
15636.0;16781.0
15636.0;16971.0
15636.0;17138.0
15636.0;17614.0
15636.0;17691.0
15636.0;17742.0
15636.0;18009.0
15655.0;13151.0
15655.0;13187.0
15655.0;13276.0
15655.0;13358.0
15655.0;13455.0
15655.0;13603.0
15655.0;13607.0
15655.0;13885.0
15655.0;13962.0
15655.0;14208.0
15655.0;14656.0
15655.0;14658.0
15655.0;14908.0
15655.0;15068.0
15655.0;15165.0
15655.0;15221.0
15655.0;15307.0
15655.0;15343.0
15655.0;15636.0
15655.0;15699.0
15655.0;16056.0
15655.0;16208.0
15655.0;16275.0
15655.0;16485.0
15655.0;16536.0
15655.0;16781.0
15655.0;16971.0
15655.0;17138.0
15655.0;17614.0
15655.0;17691.0
15655.0;17742.0
15655.0;18009.0
15699.0;13151.0
15699.0;13187.0
15699.0;13276.0
15699.0;13358.0
15699.0;13455.0
15699.0;13603.0
15699.0;13607.0
15699.0;13885.0
15699.0;13962.0
15699.0;14208.0
15699.0;14656.0
15699.0;14658.0
15699.0;14908.0
15699.0;15068.0
15699.0;15165.0
15699.0;15221.0
15699.0;15307.0
15699.0;15343.0
15699.0;15636.0
15699.0;15655.0
15699.0;16056.0
15699.0;16208.0
15699.0;16275.0
15699.0;16485.0
15699.0;16536.0
15699.0;16781.0
15699.0;16971.0
15699.0;17138.0
15699.0;17614.0
15699.0;17691.0
15699.0;17742.0
15699.0;18009.0
16056.0;13151.0
16056.0;13187.0
16056.0;13276.0
16056.0;13358.0
16056.0;13455.0
16056.0;13603.0
16056.0;13607.0
16056.0;13885.0
16056.0;13962.0
16056.0;14208.0
16056.0;14656.0
16056.0;14658.0
16056.0;14908.0
16056.0;15068.0
16056.0;15165.0
16056.0;15221.0
16056.0;15307.0
16056.0;15343.0
16056.0;15636.0
16056.0;15655.0
