Source;Target;Weight
23108;22424;3
23108;22456;2
23108;22522;2
23108;22553;2
23108;22556;2
23108;22578;4
23108;22580;2
23108;22592;2
23108;22596;2
23108;22600;2
23108;22604;2
23108;22614;2
23108;22621;3
23108;22622;2
23108;22623;2
23108;22624;3
23108;22625;2
23108;22629;2
23108;22630;2
23108;22632;5
23108;22633;3
23108;22644;2
23108;22661;3
23108;22669;2
23108;22673;3
23108;22690;2
23108;22692;2
23108;22700;2
23108;22701;2
23108;22722;2
23108;22726;2
23108;22727;3
23108;22733;2
23108;22734;2
23108;22735;2
23108;22737;2
23108;22739;2
23108;22750;4
23108;22767;2
23108;22781;2
23108;22791;2
23108;22796;3
23108;22804;4
23108;22834;2
23108;22840;3
23108;22844;2
23108;22897;4
23108;22899;3
23108;22900;2
23108;22906;2
23108;22924;2
23108;22940;3
23108;22941;5
23108;22945;4
23108;22962;2
23108;22983;4
23108;23000;2
23108;23012;2
23108;23055;2
23108;23068;2
23108;23076;2
23108;23079;2
23108;23080;4
23108;23081;2
23108;23084;9
23108;23110;3
23108;23111;2
23108;23112;3
23108;23118;2
23108;23127;2
23108;23130;2
23108;23165;2
23108;23169;2
23108;23173;3
23108;23176;3
23108;23177;3
23108;23181;2
23108;23184;2
23108;23188;3
23108;23193;2
23108;23194;3
23108;23198;3
23108;23201;2
23108;23202;4
23108;23206;3
23108;23209;3
23108;23210;2
23108;23229;2
23108;23245;4
23108;23247;3
23108;23254;2
23108;23256;2
23108;23266;2
23108;23268;3
23108;23269;2
23108;23284;2
23108;23289;2
23108;23291;2
23108;23308;2
23108;23313;4
23108;23318;2
23108;23320;3
23108;23323;2
23108;23328;2
23108;23336;2
23108;23338;2
23108;23339;2
23108;23343;6
23108;23344;5
23108;23345;2
23108;23346;2
23108;23353;2
23108;23354;2
23108;23356;2
23108;23367;2
23108;23389;2
23108;23390;2
23108;23395;2
23108;23427;2
23108;23439;2
23108;23480;3
23108;23491;2
23108;23493;2
23108;23494;3
23108;23503;2
23108;23511;2
23108;23515;3
23108;23526;2
23108;23531;2
23108;23534;2
23108;23535;2
23108;23553;2
23108;35646;2
23108;35970;3
23108;71477;3
23108;79321;6
23108;82551;2
23108;82582;2
23108;82600;2
23108;84012;2
23108;84347;2
23108;84755;2
23108;84946;4
23108;84978;2
23108;85053;3
23108;85066;3
23108;85212;2
23108;47503A;2
23108;47504K;2
23108;47559B;5
23108;47563A;2
23108;47574A;2
23108;47594A;2
23108;79302M;2
23108;84029G;2
23108;84030E;2
23108;84279P;3
23108;84459A;2
23108;85049G;2
23108;85099C;2
23108;85099F;2
23109;20676;2
23109;20677;2
23109;20718;2
23109;20971;2
23109;20985;2
23109;21121;2
23109;21122;2
23109;21123;2
23109;21124;3
23109;21172;2
23109;21326;4
23109;21340;2
23109;21619;2
23109;21636;2
23109;21713;2
23109;21714;2
23109;21742;2
23109;21781;2
23109;21790;2
23109;21792;2
23109;21914;2
23109;22121;2
23109;22141;2
23109;22142;3
23109;22283;2
23109;22315;2
23109;22360;2
23109;22424;2
23109;22426;2
23109;22427;2
23109;22456;3
23109;22460;2
23109;22487;3
23109;22488;2
23109;22534;2
23109;22554;2
23109;22560;2
23109;22566;2
23109;22585;4
23109;22596;2
23109;22632;2
23109;22639;3
23109;22641;2
23109;22642;2
23109;22667;2
23109;22731;2
23109;22733;2
23109;22738;2
23109;22739;2
23109;22743;2
23109;22744;2
23109;22748;2
23109;22760;2
23109;22776;3
23109;22778;2
23109;22809;4
23109;22810;4
23109;22904;2
23109;22905;2
23109;22941;4
23109;22959;2
23109;23013;2
23109;23014;2
23109;23081;2
23109;23082;5
23109;23083;5
23109;23090;2
23109;23092;2
23109;23099;2
23109;23101;2
23109;23102;2
23109;23112;2
23109;23118;2
23109;23168;3
23109;23192;2
23109;23198;2
23109;23234;2
23109;23266;2
23109;23267;2
23109;23284;2
23109;23300;2
23109;23310;2
23109;23311;2
23109;23313;3
23109;23332;2
23109;23333;2
23109;23343;2
23109;23344;2
23109;23349;2
23109;23350;2
23109;23351;2
23109;23353;2
23109;23376;2
23109;23378;4
23109;23393;2
23109;23401;2
23109;23407;2
23109;23489;2
23109;23490;2
23109;82484;2
23109;84946;7
23109;84947;4
23109;85038;2
23109;51014C;3
23109;51014L;2
23109;72351A;2
23109;72351B;3
23109;84596B;2
23109;84997D;2
23109;85032D;2
23109;85035B;2
23109;85035C;2
23109;85049E;2
23109;85099C;2
23110;20725;2
23110;20750;2
23110;20979;2
23110;21175;2
23110;21983;2
23110;21984;2
23110;22141;2
23110;22142;2
23110;22144;2
23110;22158;2
23110;22424;2
23110;22427;3
23110;22497;3
23110;22500;2
23110;22531;2
23110;22578;3
23110;22595;2
23110;22624;2
23110;22699;2
23110;22766;2
23110;22771;2
23110;22831;2
23110;23076;2
23110;23084;2
23110;23093;3
23110;23094;2
23110;23108;3
23110;23111;3
23110;23112;3
23110;23118;5
23110;23153;3
23110;23209;3
23110;23227;3
23110;23240;2
23110;23245;3
23110;23254;2
23110;23356;2
23110;23399;2
23110;23419;2
23110;23462;2
23110;71053;2
23110;82482;4
23110;82483;4
23110;82484;3
23110;82486;3
23110;82580;2
23110;84755;2
23110;84946;4
23110;85066;4
23110;47566B;2
23110;72807B;2
23110;C2;2
23111;22236;2
23111;22699;2
23111;22763;2
23111;22791;2
23111;23012;2
23111;23020;3
23111;23073;2
23111;23084;2
23111;23108;2
23111;23110;3
23111;23112;4
23111;23118;4
23111;23130;2
23111;23209;2
23111;23394;2
23111;23400;2
23111;23401;2
23111;23409;2
23111;82483;3
23111;84946;3
23111;84913B;2
23112;21135;2
23112;21385;2
23112;21984;2
23112;22171;3
23112;22424;2
23112;22427;2
23112;22690;2
23112;22699;2
23112;22762;2
23112;22763;3
23112;22941;2
23112;23020;2
23112;23094;2
23112;23099;2
23112;23108;3
23112;23109;2
23112;23110;3
23112;23111;4
23112;23118;4
23112;23130;2
23112;23148;2
23112;23284;3
23112;23322;2
23112;23393;3
23112;23397;2
23112;23407;3
23112;23427;2
23112;23458;2
23112;23460;2
23112;23462;2
23112;48187;2
23112;82484;3
23112;84792;2
23112;84946;3
23112;85066;2
23112;84971S;2
23113;22386;2
23113;23546;2
23114;20685;2
23114;20749;2
23114;21094;2
23114;21175;2
23114;21742;3
23114;21754;2
23114;22481;2
23114;22555;2
23114;22625;2
23114;22632;2
23114;22726;2
23114;22727;2
23114;22798;2
23114;22815;2
23114;22895;2
23114;22900;2
23114;22943;2
23114;22972;2
23114;22983;2
23114;23082;2
23114;23090;4
23114;23115;3
23114;23117;2
23114;23191;2
23114;23196;3
23114;23202;2
23114;23313;2
23114;23322;2
23114;23332;2
23114;23356;2
23114;79321;2
23114;84946;2
23114;84949;2
23115;21591;2
23115;22082;2
23115;22561;2
23115;22621;2
23115;22895;2
23115;22940;2
23115;22983;2
23115;23114;3
23115;23117;2
23115;23320;2
23115;23323;2
23116;21059;2
23116;21327;2
23116;21328;2
23116;21329;2
23116;21929;2
23116;22075;2
23116;22142;2
23116;22144;2
23116;23354;2
23116;23368;2
23116;16169E;2
23117;21232;2
23117;21931;2
23117;21974;2
23117;22141;2
23117;22142;3
23117;22144;2
23117;22150;2
23117;22562;2
23117;22563;2
23117;22566;2
23117;22644;2
23117;22645;2
23117;22726;2
23117;22749;2
23117;22834;2
23117;22972;2
23117;22983;2
23117;23114;2
23117;23115;2
23117;23241;2
23117;23320;2
23117;23356;2
23117;23564;2
23117;23569;2
23118;10135;2
23118;21084;2
23118;21242;2
23118;21257;2
23118;21259;2
23118;21485;3
23118;21744;2
23118;21810;2
23118;21889;3
23118;21899;2
23118;21901;2
23118;21991;3
23118;21992;2
23118;21993;2
23118;22144;2
23118;22169;2
23118;22171;2
23118;22210;2
23118;22306;2
23118;22362;2
23118;22365;2
23118;22427;3
23118;22435;2
23118;22436;2
23118;22485;3
23118;22493;2
23118;22499;2
23118;22500;2
23118;22508;2
23118;22530;2
23118;22531;2
23118;22534;2
23118;22561;2
23118;22571;2
23118;22595;2
23118;22622;2
23118;22690;2
23118;22697;2
23118;22699;4
23118;22731;2
23118;22733;2
23118;22734;2
23118;22759;3
23118;22766;2
23118;22767;2
23118;22768;2
23118;22782;2
23118;22784;2
23118;22809;2
23118;22810;2
23118;22959;2
23118;23012;2
23118;23013;2
23118;23055;2
23118;23073;2
23118;23084;3
23118;23091;2
23118;23092;2
23118;23101;2
23118;23102;2
23118;23108;2
23118;23109;2
23118;23110;5
23118;23111;4
23118;23112;4
23118;23129;2
23118;23165;2
23118;23170;2
23118;23176;2
23118;23188;2
23118;23203;2
23118;23206;2
23118;23209;3
23118;23245;2
23118;23284;3
23118;23319;2
23118;23320;2
23118;23349;2
23118;23350;2
23118;23351;3
23118;23356;3
23118;23366;2
23118;23397;2
23118;23399;2
23118;23419;3
23118;23424;2
23118;23458;2
23118;23501;2
23118;23569;3
23118;23570;3
23118;23571;3
23118;48184;2
23118;48194;2
23118;82483;2
23118;82484;3
23118;85066;2
23118;47503A;2
23118;84970L;2
23118;84997C;2
23118;85034C;2
23119;20971;2
23119;23155;2
23119;23166;2
23119;23167;3
23119;23245;2
23119;23293;3
23119;23294;3
23119;23295;3
23119;23296;4
23119;23297;2
23119;23307;3
23119;23494;2
23119;84558A;2
23120;16237;2
23120;21172;2
23120;21385;2
23120;21559;2
23120;21916;2
23120;21947;2
23120;22071;2
23120;22131;2
23120;22142;2
23120;22382;2
23120;22632;2
23120;22633;2
23120;22635;2
23120;22722;2
23120;22749;2
23120;22750;2
23120;22940;2
23120;22989;2
23120;23121;4
23120;23122;3
23120;23345;2
23120;23372;2
23120;23499;2
23120;84692;2
23121;21172;2
23121;21385;2
23121;21916;2
23121;22632;2
23121;22633;2
23121;22722;2
23121;23120;4
23121;23307;2
23121;23426;2
23121;84755;2
23121;84991;2
23122;16237;2
23122;21559;2
23122;21621;2
23122;21947;2
23122;22090;2
23122;22131;2
23122;22382;2
23122;22622;2
23122;22635;2
23122;23101;2
23122;23102;2
23122;23120;3
23122;23123;2
23122;23144;2
23122;23345;2
23122;23372;2
23122;23480;2
23122;23499;2
23122;23569;2
23122;84380;2
23122;84692;2
23122;84978;2
23123;23102;2
23123;23122;2
23123;84692;2
23123;85152;2
23124;21770;2
23124;23202;2
23124;23208;2
23126;17003;3
23126;20685;2
23126;20725;2
23126;20726;2
23126;20727;4
23126;20728;5
23126;20749;2
23126;20961;2
23126;20969;5
23126;20970;5
23126;20971;8
23126;20972;4
23126;20973;2
23126;20978;2
23126;20982;4
23126;21061;2
23126;21094;2
23126;21156;2
23126;21164;2
23126;21165;2
23126;21213;2
23126;21328;2
23126;21389;2
23126;21469;2
23126;21592;3
23126;21672;2
23126;21703;2
23126;21714;2
23126;21730;2
23126;21731;2
23126;21755;2
23126;21790;3
23126;21791;4
23126;21844;2
23126;21877;2
23126;21881;2
23126;21888;4
23126;21889;2
23126;21907;2
23126;21908;2
23126;21914;2
23126;21929;2
23126;21930;2
23126;21931;2
23126;21947;2
23126;21974;3
23126;22075;2
23126;22076;2
23126;22080;2
23126;22098;2
23126;22114;2
23126;22141;5
23126;22142;4
23126;22144;5
23126;22147;3
23126;22148;2
23126;22149;2
23126;22150;5
23126;22158;2
23126;22208;3
23126;22210;6
23126;22211;3
23126;22271;5
23126;22273;7
23126;22274;5
23126;22286;2
23126;22291;2
23126;22333;2
23126;22371;3
23126;22372;2
23126;22374;3
23126;22375;3
23126;22376;3
23126;22382;5
23126;22383;5
23126;22384;2
23126;22413;2
23126;22431;2
23126;22432;2
23126;22433;2
23126;22435;3
23126;22441;2
23126;22477;2
23126;22492;2
23126;22493;2
23126;22497;2
23126;22551;2
23126;22553;2
23126;22554;4
23126;22555;6
23126;22556;3
23126;22561;3
23126;22562;4
23126;22563;4
23126;22564;3
23126;22565;2
23126;22566;4
23126;22567;2
23126;22568;4
23126;22585;2
23126;22586;3
23126;22587;3
23126;22595;3
23126;22616;2
23126;22621;2
23126;22622;3
23126;22629;2
23126;22634;3
23126;22635;2
23126;22644;4
23126;22645;3
23126;22646;3
23126;22654;4
23126;22696;2
23126;22701;2
23126;22722;3
23126;22727;2
23126;22744;2
23126;22745;3
23126;22746;2
23126;22748;2
23126;22749;5
23126;22750;5
23126;22751;6
23126;22757;2
23126;22759;4
23126;22779;2
23126;22796;2
23126;22804;2
23126;22809;2
23126;22813;3
23126;22834;4
23126;22895;2
23126;22902;2
23126;22906;2
23126;22937;2
23126;22938;2
23126;22940;5
23126;22959;2
23126;22964;3
23126;22965;2
23126;22966;5
23126;22970;2
23126;22972;3
23126;22974;2
23126;22978;2
23126;22989;3
23126;22990;2
23126;23007;2
23126;23008;2
23126;23048;2
23126;23075;2
23126;23084;3
23126;23101;2
23126;23102;2
23126;23103;4
23126;23127;18
23126;23128;9
23126;23132;2
23126;23165;2
23126;23170;2
23126;23188;5
23126;23194;2
23126;23196;2
23126;23197;2
23126;23198;3
23126;23199;2
23126;23201;2
23126;23207;2
23126;23215;3
23126;23229;3
23126;23240;2
23126;23247;2
23126;23254;2
23126;23255;2
23126;23256;2
23126;23295;2
23126;23296;2
23126;23306;2
23126;23307;2
23126;23318;3
23126;23319;2
23126;23322;2
23126;23323;3
23126;23330;2
23126;23349;2
23126;23350;4
23126;23351;2
23126;23356;3
23126;23392;2
23126;23439;2
23126;23461;2
23126;23483;2
23126;23493;3
23126;23494;2
23126;23506;2
23126;23511;4
23126;23512;3
23126;23513;2
23126;23514;3
23126;23515;3
23126;23516;3
23126;23517;3
23126;23518;3
23126;23520;2
23126;23559;2
23126;23569;3
23126;23570;2
23126;23571;4
23126;71459;3
23126;82482;2
23126;82483;2
23126;82582;2
23126;84199;3
23126;84378;3
23126;84380;5
23126;84580;4
23126;84581;2
23126;84755;3
23126;84946;2
23126;84987;3
23126;84991;3
23126;85066;2
23126;16169E;2
23126;17107D;2
23126;47591D;2
23126;51014A;2
23126;84029G;2
23126;84030E;3
23126;84032A;3
23126;84032B;2
23126;84536A;2
23126;84596B;3
23126;84596F;3
23126;84997A;2
23126;84997C;2
23126;84997D;3
23126;85034C;3
23126;85036C;2
23126;85049E;3
23126;85049G;2
23126;85099C;2
23127;20725;2
23127;20727;3
23127;20728;5
23127;20969;5
23127;20970;4
23127;20971;8
23127;20972;4
23127;20978;2
23127;20982;2
23127;21061;2
23127;21164;2
23127;21165;2
23127;21467;2
23127;21469;2
23127;21485;2
23127;21592;2
23127;21755;2
23127;21881;2
23127;21907;2
23127;21908;2
23127;21929;2
23127;21930;2
23127;21931;2
23127;21974;3
23127;22114;2
23127;22141;5
23127;22142;4
23127;22144;4
23127;22147;3
23127;22149;2
23127;22150;6
23127;22158;2
23127;22208;2
23127;22210;2
23127;22271;5
23127;22273;6
23127;22274;6
23127;22371;2
23127;22374;2
23127;22375;2
23127;22382;4
23127;22383;3
23127;22384;2
23127;22413;2
23127;22431;2
23127;22432;2
23127;22433;2
23127;22477;2
23127;22551;2
23127;22554;3
23127;22555;5
23127;22556;3
23127;22561;2
23127;22562;4
23127;22563;3
23127;22564;3
23127;22565;2
23127;22566;4
23127;22568;3
23127;22585;2
23127;22586;2
23127;22587;2
23127;22629;2
23127;22630;2
23127;22644;2
23127;22645;3
23127;22646;2
23127;22652;2
23127;22654;4
23127;22701;2
23127;22722;4
23127;22745;2
23127;22746;3
23127;22749;5
23127;22750;5
23127;22751;5
23127;22759;2
23127;22804;3
23127;22813;3
23127;22834;2
23127;22940;4
23127;22964;2
23127;22966;3
23127;22978;2
23127;22989;2
23127;23008;2
23127;23048;2
23127;23084;2
23127;23103;4
23127;23108;2
23127;23126;18
23127;23128;9
23127;23132;2
23127;23170;2
23127;23188;2
23127;23207;2
23127;23229;4
23127;23234;2
23127;23240;2
23127;23241;2
23127;23294;2
23127;23295;3
23127;23296;2
23127;23306;2
23127;23307;2
23127;23311;3
23127;23318;4
23127;23320;2
23127;23344;2
23127;23350;2
23127;23439;2
23127;23493;2
23127;23494;2
23127;23511;3
23127;23512;2
23127;23513;2
23127;23514;3
23127;23515;3
23127;23516;3
23127;23517;3
23127;23518;3
23127;23520;2
23127;23570;2
23127;71459;2
23127;82582;2
23127;84378;4
23127;84380;2
23127;84580;3
23127;84581;2
23127;84755;2
23127;84946;2
23127;84987;2
23127;84991;2
23127;85066;2
23127;51014A;2
23127;84030E;2
23127;84032A;2
23127;84596B;2
23127;84596F;2
23127;85049G;2
23128;20727;2
23128;20728;2
23128;20749;2
23128;20969;3
23128;20970;2
23128;20971;4
23128;20972;2
23128;20982;3
23128;20983;2
23128;20985;2
23128;21061;2
23128;21213;2
23128;21327;2
23128;21328;2
23128;21576;2
23128;21577;2
23128;21931;2
23128;21967;2
23128;22098;2
23128;22114;2
23128;22141;4
23128;22142;4
23128;22144;4
23128;22150;4
23128;22208;4
23128;22209;2
23128;22210;3
23128;22271;2
23128;22273;2
23128;22274;2
23128;22371;3
23128;22372;2
23128;22374;3
23128;22375;3
23128;22376;2
23128;22383;2
23128;22429;2
23128;22531;2
23128;22551;2
23128;22553;2
23128;22554;3
23128;22555;4
23128;22556;2
23128;22562;2
23128;22563;2
23128;22564;2
23128;22568;3
23128;22624;2
23128;22645;2
23128;22646;2
23128;22654;3
23128;22701;2
23128;22722;2
23128;22745;2
23128;22748;2
23128;22749;3
23128;22750;2
23128;22751;3
23128;22759;2
23128;22779;2
23128;22804;2
23128;22816;2
23128;22834;2
23128;22940;4
23128;22970;2
23128;22972;2
23128;22978;2
23128;22989;2
23128;23007;2
23128;23008;2
23128;23126;9
23128;23127;9
23128;23188;2
23128;23196;2
23128;23197;2
23128;23198;3
23128;23207;2
23128;23229;2
23128;23247;2
23128;23318;2
23128;23322;2
23128;23323;2
23128;23356;3
23128;23493;2
23128;23494;2
23128;23511;2
23128;23514;2
23128;23515;2
23128;23517;2
23128;48187;2
23128;84580;3
23128;51014A;2
23128;84030E;3
23128;84032A;2
23128;84536A;2
23128;85036C;2
23128;M;2
23129;20956;2
23129;21155;2
23129;21259;2
23129;21485;2
23129;21588;2
23129;21754;3
23129;21790;2
23129;21791;3
23129;21802;2
23129;21803;2
23129;21992;2
23129;22078;3
23129;22079;2
23129;22082;4
23129;22120;2
23129;22151;2
23129;22153;2
23129;22158;7
23129;22306;2
23129;22307;3
23129;22338;2
23129;22575;2
23129;22578;2
23129;22579;2
23129;22588;2
23129;22589;2
23129;22592;3
23129;22596;2
23129;22600;2
23129;22602;2
23129;22603;2
23129;22669;2
23129;22694;2
23129;22696;2
23129;22734;5
23129;22737;3
23129;22739;2
23129;22767;2
23129;22768;2
23129;22771;3
23129;22776;2
23129;22950;2
23129;22952;3
23129;22966;2
23129;23055;2
23129;23091;2
23129;23106;2
23129;23107;2
23129;23118;2
23129;23130;10
23129;23131;5
23129;23133;3
23129;23144;2
23129;23169;2
23129;23198;2
23129;23203;2
23129;23213;2
23129;23221;2
23129;23229;2
23129;23240;3
23129;23263;3
23129;23264;2
23129;23265;2
23129;23266;2
23129;23270;3
23129;23274;2
23129;23312;2
23129;23319;2
23129;23322;3
23129;23323;3
23129;23340;2
23129;23343;2
23129;23353;2
23129;23354;2
23129;23356;3
23129;23393;3
23129;23396;2
23129;23397;2
23129;23399;2
23129;23469;3
23129;23470;2
23129;23485;2
23129;23504;2
23129;23543;2
23129;23570;2
23129;35970;2
23129;48187;2
23129;82482;3
23129;84945;2
23129;85053;3
23129;47503A;2
23129;47559B;2
23129;84970S;2
23129;85049A;3
23129;85199S;2
23130;20752;2
23130;20956;2
23130;20975;3
23130;20983;2
23130;21012;2
23130;21068;2
23130;21135;2
23130;21327;2
23130;21340;2
23130;21352;3
23130;21584;2
23130;21592;2
23130;21754;3
23130;21755;2
23130;21773;2
23130;21790;5
23130;21791;3
23130;21880;2
23130;21889;2
23130;21915;3
23130;21992;2
23130;22082;2
23130;22151;2
23130;22158;4
23130;22187;2
23130;22307;2
23130;22335;2
23130;22360;2
23130;22424;2
23130;22426;2
23130;22427;2
23130;22441;2
23130;22456;3
23130;22485;2
23130;22488;2
23130;22489;2
23130;22491;2
23130;22549;2
23130;22551;2
23130;22553;2
23130;22560;2
23130;22571;2
23130;22573;4
23130;22574;4
23130;22576;3
23130;22578;2
23130;22588;2
23130;22589;2
23130;22595;2
23130;22597;2
23130;22603;2
23130;22619;2
23130;22696;2
23130;22726;2
23130;22730;2
23130;22734;4
23130;22735;2
23130;22736;3
23130;22737;3
23130;22739;2
23130;22759;2
23130;22804;2
23130;22928;2
23130;22944;2
23130;22945;2
23130;22971;3
23130;22992;2
23130;23012;3
23130;23014;2
23130;23020;2
23130;23041;2
23130;23079;2
23130;23080;2
23130;23081;2
23130;23084;3
23130;23086;2
23130;23091;2
23130;23100;3
23130;23101;2
23130;23102;2
23130;23108;2
23130;23111;2
23130;23112;2
23130;23129;10
23130;23131;5
23130;23144;3
23130;23147;2
23130;23152;2
23130;23167;3
23130;23169;2
23130;23191;2
23130;23192;2
23130;23196;2
23130;23198;3
23130;23207;2
23130;23208;2
23130;23213;2
23130;23221;2
23130;23247;2
23130;23252;3
23130;23263;2
23130;23264;3
23130;23265;3
23130;23274;2
23130;23275;2
23130;23293;2
23130;23294;2
23130;23311;2
23130;23313;3
23130;23322;4
23130;23323;2
23130;23328;2
23130;23343;2
23130;23344;2
23130;23350;2
23130;23351;2
23130;23353;3
23130;23354;3
23130;23356;2
23130;23395;2
23130;23407;2
23130;23434;2
23130;23461;2
23130;23466;2
23130;23469;2
23130;23470;2
23130;23490;2
23130;23491;2
23130;23493;3
23130;23504;3
23130;23570;2
23130;35961;2
23130;35970;2
23130;82551;2
23130;84347;2
23130;84945;2
23130;84946;3
23130;84949;2
23130;85062;2
23130;47503A;3
23130;47504K;2
23130;84970S;2
23130;85049A;3
23130;85049E;2
23130;85049G;2
23130;85199S;2
23131;15039;2
23131;16238;2
23131;21123;2
23131;21156;2
23131;21165;2
23131;21166;3
23131;21169;2
23131;21172;2
23131;21174;3
23131;21175;4
23131;21181;4
23131;21259;2
23131;21429;2
23131;21591;2
23131;21592;2
23131;21621;2
23131;21707;2
23131;21731;2
23131;21744;2
23131;21754;2
23131;21790;3
23131;21812;2
23131;21813;2
23131;21817;2
23131;21820;2
23131;21841;2
23131;21901;2
23131;21907;2
23131;21908;3
23131;21912;2
23131;21914;2
23131;21974;2
23131;21991;2
23131;21992;2
23131;22082;2
23131;22114;2
23131;22117;2
23131;22149;2
23131;22158;6
23131;22161;2
23131;22208;2
23131;22209;2
23131;22210;2
23131;22211;4
23131;22268;2
23131;22286;2
23131;22413;3
23131;22442;2
23131;22454;2
23131;22481;2
23131;22499;2
23131;22522;2
23131;22531;2
23131;22536;3
23131;22537;3
23131;22544;2
23131;22550;2
23131;22560;2
23131;22563;2
23131;22578;2
23131;22579;2
23131;22592;2
23131;22619;2
23131;22622;3
23131;22632;2
23131;22639;3
23131;22642;2
23131;22696;2
23131;22731;2
23131;22732;2
23131;22733;2
23131;22734;2
23131;22737;2
23131;22738;3
23131;22743;2
23131;22759;3
23131;22771;2
23131;22804;2
23131;22809;3
23131;22812;2
23131;22835;2
23131;22844;3
23131;22845;3
23131;22853;2
23131;22900;2
23131;22938;2
23131;22940;2
23131;22944;2
23131;22946;2
23131;22966;2
23131;22971;2
23131;22980;2
23131;22992;2
23131;22998;2
23131;23007;2
23131;23055;2
23131;23080;2
23131;23081;2
23131;23082;2
23131;23084;3
23131;23091;2
23131;23102;3
23131;23103;3
23131;23129;5
23131;23130;5
23131;23146;3
23131;23147;3
23131;23170;2
23131;23175;2
23131;23177;2
23131;23196;2
23131;23198;3
23131;23203;2
23131;23208;2
23131;23217;2
23131;23241;2
23131;23242;2
23131;23300;2
23131;23307;2
23131;23318;2
23131;23322;6
23131;23323;2
23131;23329;2
23131;23330;2
23131;23331;2
23131;23332;2
23131;23333;3
23131;23334;2
23131;23337;2
23131;23340;2
23131;23341;2
23131;23344;2
23131;23349;3
23131;23350;2
23131;23353;3
23131;23354;2
23131;23356;2
23131;23369;2
23131;23393;2
23131;23395;2
23131;23396;3
23131;23402;2
23131;23424;2
23131;23434;3
23131;23461;3
23131;23466;2
23131;23489;2
23131;23569;2
23131;23570;3
23131;23583;2
23131;82482;3
23131;82567;2
23131;82582;3
23131;82583;2
23131;82600;2
23131;84012;2
23131;84375;4
23131;84580;2
23131;84974;2
23131;85048;2
23131;85152;3
23131;15044A;2
23131;15044B;2
23131;47559B;2
23131;47591D;3
23131;72800E;2
23131;72802C;2
23131;84596F;2
23131;85039B;2
23131;85040A;2
23131;85049A;2
23131;85049E;3
23132;20725;2
23132;20727;2
23132;20728;2
23132;20749;2
23132;20956;2
23132;20971;2
23132;20972;2
23132;20982;2
23132;20983;2
23132;21063;2
23132;21156;2
23132;21165;3
23132;21166;4
23132;21174;6
23132;21175;5
23132;21181;3
23132;21314;3
23132;21326;2
23132;21385;2
23132;21407;2
23132;21484;2
23132;21485;4
23132;21623;3
23132;21754;3
23132;21891;2
23132;21899;3
23132;21900;3
23132;21901;3
23132;21902;2
23132;21903;4
23132;21907;2
23132;21908;4
23132;21974;2
23132;21980;2
23132;21986;2
23132;22082;2
23132;22114;4
23132;22116;3
23132;22117;2
23132;22147;4
23132;22149;3
23132;22151;2
23132;22169;3
23132;22173;2
23132;22188;3
23132;22189;7
23132;22208;2
23132;22212;2
23132;22273;2
23132;22297;2
23132;22325;2
23132;22380;2
23132;22382;3
23132;22383;4
23132;22384;3
23132;22386;2
23132;22413;5
23132;22456;3
23132;22487;3
23132;22497;2
23132;22500;3
23132;22501;2
23132;22502;2
23132;22514;2
23132;22515;2
23132;22522;2
23132;22523;2
23132;22561;2
23132;22585;2
23132;22588;2
23132;22617;2
23132;22621;2
23132;22624;2
23132;22625;2
23132;22628;2
23132;22632;2
23132;22644;3
23132;22652;2
23132;22654;2
23132;22665;2
23132;22667;2
23132;22692;2
23132;22694;2
23132;22721;2
23132;22722;3
23132;22723;3
23132;22727;2
23132;22734;2
23132;22749;2
23132;22766;3
23132;22767;3
23132;22776;4
23132;22809;2
23132;22835;4
23132;22904;2
23132;22925;2
23132;22930;2
23132;22937;3
23132;22940;4
23132;22964;2
23132;22966;3
23132;22989;2
23132;23048;2
23132;23057;2
23132;23068;2
23132;23078;2
23132;23080;2
23132;23081;2
23132;23082;2
23132;23100;2
23132;23101;3
23132;23102;2
23132;23126;2
23132;23127;2
23132;23133;7
23132;23134;3
23132;23135;5
23132;23138;2
23132;23144;2
23132;23146;2
23132;23147;2
23132;23152;2
23132;23153;2
23132;23177;2
23132;23182;2
23132;23193;2
23132;23197;2
23132;23198;3
23132;23201;3
23132;23202;2
23132;23203;3
23132;23205;2
23132;23207;2
23132;23209;3
23132;23213;2
23132;23215;3
23132;23243;2
23132;23245;3
23132;23254;2
23132;23256;2
23132;23263;3
23132;23264;3
23132;23265;2
23132;23266;2
23132;23270;2
23132;23284;3
23132;23295;2
23132;23300;2
23132;23313;2
23132;23322;2
23132;23323;2
23132;23328;2
23132;23329;2
23132;23332;3
23132;23333;2
23132;23341;2
23132;23350;2
23132;23353;2
23132;23354;2
23132;23356;2
23132;23371;2
23132;23372;2
23132;23382;2
23132;23389;2
23132;23426;2
23132;23439;2
23132;35970;2
23132;48129;2
23132;48187;2
23132;48194;2
23132;71459;2
23132;72741;2
23132;82482;2
23132;82483;2
23132;82484;2
23132;82578;3
23132;82580;3
23132;82581;2
23132;82583;2
23132;82600;3
23132;84378;2
23132;84380;3
23132;84580;2
23132;84755;4
23132;84987;2
23132;85066;4
23132;85150;2
23132;85152;3
23132;15056N;2
23132;72760B;2
23132;84030E;2
23132;84032A;2
23132;84406B;2
23132;84519A;2
23132;84519B;3
23132;84596B;3
23132;84596F;2
23132;85014A;2
23132;85035B;2
23133;20725;2
23133;20727;2
23133;20728;3
